time,posX,velX,accelX,posY,velY,accelY,posZ,velZ,accelZ,someValue
13.55000000,1006.08471841,-46.44058158,0,7.74752609,-62.79548059,0,1248.50000000,70.00000000,0,0
13.56000000,1005.61887174,-46.72858950,0,7.12064029,-62.58145830,0,1249.20000000,70.00000000,0,0
13.57000000,1005.15014991,-47.01561111,0,6.49590132,-62.36611510,0,1249.90000000,70.00000000,0,0
13.58000000,1004.67856282,-47.30164034,0,5.87332237,-62.14945552,0,1250.60000000,70.00000000,0,0
13.59000000,1004.20412043,-47.58667117,0,5.25291658,-61.93148413,0,1251.30000000,70.00000000,0,0
13.60000000,1003.72683275,-47.87069758,0,4.63469705,-61.71220554,0,1252.00000000,70.00000000,0,0
13.61000000,1003.24670985,-48.15371357,0,4.01867682,-61.49162438,0,1252.70000000,70.00000000,0,0
13.62000000,1002.76376186,-48.43571317,0,3.40486889,-61.26974531,0,1253.40000000,70.00000000,0,0
13.63000000,1002.27799899,-48.71669042,0,2.79328622,-61.04657299,0,1254.10000000,70.00000000,0,0
13.64000000,1001.78943148,-48.99663940,0,2.18394172,-60.82211216,0,1254.80000000,70.00000000,0,0
13.65000000,1001.29806965,-49.27555420,0,1.57684826,-60.59636753,0,1255.50000000,70.00000000,0,0
13.66000000,1000.80392387,-49.55342893,0,0.97201864,-60.36934389,0,1256.20000000,70.00000000,0,0
13.67000000,1000.30700456,-49.83025772,0,0.36946563,-60.14104601,0,1256.90000000,70.00000000,0,0
13.68000000,999.80732222,-50.10603473,0,-0.23079805,-59.91147873,0,1257.60000000,70.00000000,0,0
13.69000000,999.30488739,-50.38075414,0,-0.82875973,-59.68064688,0,1258.30000000,70.00000000,0,0
13.70000000,998.79971068,-50.65441016,0,-1.42440679,-59.44855534,0,1259.00000000,70.00000000,0,0
13.71000000,998.29180275,-50.92699700,0,-2.01772666,-59.21520900,0,1259.70000000,70.00000000,0,0
13.72000000,997.78117432,-51.19850891,0,-2.60870681,-58.98061279,0,1260.40000000,70.00000000,0,0
13.73000000,997.26783617,-51.46894016,0,-3.19733476,-58.74477167,0,1261.10000000,70.00000000,0,0
13.74000000,996.75179914,-51.73828505,0,-3.78359811,-58.50769060,0,1261.80000000,70.00000000,0,0
13.75000000,996.23307411,-52.00653789,0,-4.36748446,-58.26937461,0,1262.50000000,70.00000000,0,0
13.76000000,995.71167204,-52.27369301,0,-4.94898150,-58.02982870,0,1263.20000000,70.00000000,0,0
13.77000000,995.18760393,-52.53974478,0,-5.52807695,-57.78905795,0,1263.90000000,70.00000000,0,0
13.78000000,994.66088084,-52.80468758,0,-6.10475859,-57.54706743,0,1264.60000000,70.00000000,0,0
13.79000000,994.13151389,-53.06851582,0,-6.67901425,-57.30386225,0,1265.30000000,70.00000000,0,0
13.80000000,993.59951426,-53.33122393,0,-7.25083180,-57.05944755,0,1266.00000000,70.00000000,0,0
13.81000000,993.06489317,-53.59280636,0,-7.82019919,-56.81382848,0,1266.70000000,70.00000000,0,0
13.82000000,992.52766190,-53.85325760,0,-8.38710438,-56.56701022,0,1267.40000000,70.00000000,0,0
13.83000000,991.98783180,-54.11257215,0,-8.95153541,-56.31899800,0,1268.10000000,70.00000000,0,0
13.84000000,991.44541427,-54.37074453,0,-9.51348037,-56.06979703,0,1268.80000000,70.00000000,0,0
13.85000000,990.90042074,-54.62776929,0,-10.07292741,-55.81941259,0,1269.50000000,70.00000000,0,0
13.86000000,990.35286272,-54.88364102,0,-10.62986470,-55.56784995,0,1270.20000000,70.00000000,0,0
13.87000000,989.80275178,-55.13835430,0,-11.18428050,-55.31511444,0,1270.90000000,70.00000000,0,0
13.88000000,989.25009952,-55.39190377,0,-11.73616310,-55.06121137,0,1271.60000000,70.00000000,0,0
13.89000000,988.69491760,-55.64428406,0,-12.28550085,-54.80614611,0,1272.30000000,70.00000000,0,0
13.90000000,988.13721775,-55.89548986,0,-12.83228216,-54.54992405,0,1273.00000000,70.00000000,0,0
13.91000000,987.57701174,-56.14551586,0,-13.37649549,-54.29255059,0,1273.70000000,70.00000000,0,0
13.92000000,987.01431138,-56.39435678,0,-13.91812935,-54.03403116,0,1274.40000000,70.00000000,0,0
13.93000000,986.44912857,-56.64200738,0,-14.45717231,-53.77437122,0,1275.10000000,70.00000000,0,0
13.94000000,985.88147522,-56.88846241,0,-14.99361299,-53.51357626,0,1275.80000000,70.00000000,0,0
13.95000000,985.31136332,-57.13371669,0,-15.52744007,-53.25165177,0,1276.50000000,70.00000000,0,0
13.96000000,984.73880491,-57.37776504,0,-16.05864228,-52.98860329,0,1277.20000000,70.00000000,0,0
13.97000000,984.16381206,-57.62060230,0,-16.58720841,-52.72443637,0,1277.90000000,70.00000000,0,0
13.98000000,983.58639692,-57.86222335,0,-17.11312730,-52.45915658,0,1278.60000000,70.00000000,0,0
13.99000000,983.00657166,-58.10262309,0,-17.63638785,-52.19276952,0,1279.30000000,70.00000000,0,0
14.00000000,982.42434854,-58.34179644,0,-18.15697902,-51.92528082,0,1280.00000000,70.00000000,0,0
14.01000000,981.83973984,-58.57973836,0,-18.67488982,-51.65669612,0,1280.70000000,70.00000000,0,0
14.02000000,981.25275790,-58.81644382,0,-19.19010931,-51.38702108,0,1281.40000000,70.00000000,0,0
14.03000000,980.66341510,-59.05190783,0,-19.70262662,-51.11626142,0,1282.10000000,70.00000000,0,0
14.04000000,980.07172389,-59.28612542,0,-20.21243094,-50.84442282,0,1282.80000000,70.00000000,0,0
14.05000000,979.47769676,-59.51909165,0,-20.71951150,-50.57151105,0,1283.50000000,70.00000000,0,0
14.06000000,978.88134625,-59.75080159,0,-21.22385760,-50.29753185,0,1284.20000000,70.00000000,0,0
14.07000000,978.28268494,-59.98125035,0,-21.72545860,-50.02249100,0,1284.90000000,70.00000000,0,0
14.08000000,977.68172546,-60.21043308,0,-22.22430390,-49.74639433,0,1285.60000000,70.00000000,0,0
14.09000000,977.07848051,-60.43834493,0,-22.72038299,-49.46924764,0,1286.30000000,70.00000000,0,0
14.10000000,976.47296282,-60.66498110,0,-23.21368538,-49.19105679,0,1287.00000000,70.00000000,0,0
14.11000000,975.86518516,-60.89033680,0,-23.70420066,-48.91182766,0,1287.70000000,70.00000000,0,0
14.12000000,975.25516036,-61.11440727,0,-24.19191849,-48.63156613,0,1288.40000000,70.00000000,0,0
14.13000000,974.64290131,-61.33718778,0,-24.67682856,-48.35027813,0,1289.10000000,70.00000000,0,0
14.14000000,974.02842092,-61.55867364,0,-25.15892065,-48.06796958,0,1289.80000000,70.00000000,0,0
14.15000000,973.41173217,-61.77886016,0,-25.63818457,-47.78464646,0,1290.50000000,70.00000000,0,0
14.16000000,972.79284807,-61.99774270,0,-26.11461021,-47.50031473,0,1291.20000000,70.00000000,0,0
14.17000000,972.17178168,-62.21531665,0,-26.58818752,-47.21498040,0,1291.90000000,70.00000000,0,0
14.18000000,971.54854611,-62.43157740,0,-27.05890650,-46.92864950,0,1292.60000000,70.00000000,0,0
14.19000000,970.92315452,-62.64652039,0,-27.52675721,-46.64132806,0,1293.30000000,70.00000000,0,0
14.20000000,970.29562011,-62.86014109,0,-27.99172978,-46.35302215,0,1294.00000000,70.00000000,0,0
14.21000000,969.66595612,-63.07243498,0,-28.45381439,-46.06373786,0,1294.70000000,70.00000000,0,0
14.22000000,969.03417585,-63.28339759,0,-28.91300130,-45.77348129,0,1295.40000000,70.00000000,0,0
14.23000000,968.40029262,-63.49302446,0,-29.36928080,-45.48225857,0,1296.10000000,70.00000000,0,0
14.24000000,967.76431983,-63.70131117,0,-29.82264327,-45.19007585,0,1296.80000000,70.00000000,0,0
14.25000000,967.12627088,-63.90825332,0,-30.27307914,-44.89693928,0,1297.50000000,70.00000000,0,0
14.26000000,966.48615926,-64.11384655,0,-30.72057890,-44.60285507,0,1298.20000000,70.00000000,0,0
14.27000000,965.84399846,-64.31808651,0,-31.16513310,-44.30782942,0,1298.90000000,70.00000000,0,0
14.28000000,965.19980205,-64.52096890,0,-31.60673237,-44.01186854,0,1299.60000000,70.00000000,0,0
14.29000000,964.55358362,-64.72248942,0,-32.04536737,-43.71497871,0,1300.30000000,70.00000000,0,0
14.30000000,963.90535682,-64.92264383,0,-32.48102886,-43.41716616,0,1301.00000000,70.00000000,0,0
14.31000000,963.25513532,-65.12142791,0,-32.91370764,-43.11843721,0,1301.70000000,70.00000000,0,0
14.32000000,962.60293284,-65.31883745,0,-33.34339458,-42.81879814,0,1302.40000000,70.00000000,0,0
14.33000000,961.94876316,-65.51486829,0,-33.77008059,-42.51825528,0,1303.10000000,70.00000000,0,0
14.34000000,961.29264009,-65.70951630,0,-34.19375669,-42.21681499,0,1303.80000000,70.00000000,0,0
14.35000000,960.63457746,-65.90277736,0,-34.61441392,-41.91448361,0,1304.50000000,70.00000000,0,0
14.36000000,959.97458918,-66.09464739,0,-35.03204341,-41.61126753,0,1305.20000000,70.00000000,0,0
14.37000000,959.31268916,-66.28512235,0,-35.44663635,-41.30717316,0,1305.90000000,70.00000000,0,0
14.38000000,958.64889139,-66.47419822,0,-35.85818397,-41.00220691,0,1306.60000000,70.00000000,0,0
14.39000000,957.98320987,-66.66187100,0,-36.26667760,-40.69637521,0,1307.30000000,70.00000000,0,0
14.40000000,957.31565866,-66.84813673,0,-36.67210861,-40.38968452,0,1308.00000000,70.00000000,0,0
14.41000000,956.64625184,-67.03299148,0,-37.07446845,-40.08214132,0,1308.70000000,70.00000000,0,0
14.42000000,955.97500355,-67.21643135,0,-37.47374862,-39.77375210,0,1309.40000000,70.00000000,0,0
14.43000000,955.30192795,-67.39845247,0,-37.86994069,-39.46452337,0,1310.10000000,70.00000000,0,0
14.44000000,954.62703924,-67.57905100,0,-38.26303631,-39.15446164,0,1310.80000000,70.00000000,0,0
14.45000000,953.95035168,-67.75822311,0,-38.65302717,-38.84357348,0,1311.50000000,70.00000000,0,0
14.46000000,953.27187955,-67.93596504,0,-39.03990504,-38.53186543,0,1312.20000000,70.00000000,0,0
14.47000000,952.59163716,-68.11227303,0,-39.42366177,-38.21934409,0,1312.90000000,70.00000000,0,0
14.48000000,951.90963888,-68.28714336,0,-39.80428924,-37.90601604,0,1313.60000000,70.00000000,0,0
14.49000000,951.22589910,-68.46057234,0,-40.18177942,-37.59188790,0,1314.30000000,70.00000000,0,0
14.50000000,950.54043225,-68.63255630,0,-40.55612435,-37.27696629,0,1315.00000000,70.00000000,0,0
14.51000000,949.85325280,-68.80309162,0,-40.92731612,-36.96125788,0,1315.70000000,70.00000000,0,0
14.52000000,949.16437526,-68.97217469,0,-41.29534691,-36.64476931,0,1316.40000000,70.00000000,0,0
14.53000000,948.47381416,-69.13980196,0,-41.66020893,-36.32750728,0,1317.10000000,70.00000000,0,0
14.54000000,947.78158408,-69.30596987,0,-42.02189450,-36.00947847,0,1317.80000000,70.00000000,0,0
14.55000000,947.08769964,-69.47067493,0,-42.38039597,-35.69068960,0,1318.50000000,70.00000000,0,0
14.56000000,946.39217547,-69.63391366,0,-42.73570578,-35.37114740,0,1319.20000000,70.00000000,0,0
14.57000000,945.69502626,-69.79568260,0,-43.08781643,-35.05085862,0,1319.90000000,70.00000000,0,0
14.58000000,944.99626673,-69.95597836,0,-43.43672048,-34.72983000,0,1320.60000000,70.00000000,0,0
14.59000000,944.29591162,-70.11479753,0,-43.78241058,-34.40806834,0,1321.30000000,70.00000000,0,0
14.60000000,943.59397571,-70.27213678,0,-44.12487943,-34.08558042,0,1322.00000000,70.00000000,0,0
14.61000000,942.89047383,-70.42799278,0,-44.46411979,-33.76237304,0,1322.70000000,70.00000000,0,0
14.62000000,942.18542081,-70.58236223,0,-44.80012451,-33.43845304,0,1323.40000000,70.00000000,0,0
14.63000000,941.47883155,-70.73524189,0,-45.13288650,-33.11382724,0,1324.10000000,70.00000000,0,0
14.64000000,940.77072095,-70.88662853,0,-45.46239873,-32.78850250,0,1324.80000000,70.00000000,0,0
14.65000000,940.06110396,-71.03651894,0,-45.78865424,-32.46248569,0,1325.50000000,70.00000000,0,0
14.66000000,939.34999557,-71.18490997,0,-46.11164616,-32.13578368,0,1326.20000000,70.00000000,0,0
14.67000000,938.63741077,-71.33179848,0,-46.43136766,-31.80840338,0,1326.90000000,70.00000000,0,0
14.68000000,937.92336462,-71.47718138,0,-46.74781199,-31.48035168,0,1327.60000000,70.00000000,0,0
14.69000000,937.20787218,-71.62105559,0,-47.06097248,-31.15163553,0,1328.30000000,70.00000000,0,0
14.70000000,936.49094855,-71.76341808,0,-47.37084251,-30.82226185,0,1329.00000000,70.00000000,0,0
14.71000000,935.77260886,-71.90426584,0,-47.67741554,-30.49223760,0,1329.70000000,70.00000000,0,0
14.72000000,935.05286829,-72.04359590,0,-47.98068511,-30.16156974,0,1330.40000000,70.00000000,0,0
14.73000000,934.33174201,-72.18140533,0,-48.28064482,-29.83026526,0,1331.10000000,70.00000000,0,0
14.74000000,933.60924526,-72.31769120,0,-48.57728832,-29.49833114,0,1331.80000000,70.00000000,0,0
14.75000000,932.88539328,-72.45245064,0,-48.87060936,-29.16577439,0,1332.50000000,70.00000000,0,0
14.76000000,932.16020134,-72.58568082,0,-49.16060176,-28.83260203,0,1333.20000000,70.00000000,0,0
14.77000000,931.43368477,-72.71737891,0,-49.44725938,-28.49882110,0,1333.90000000,70.00000000,0,0
14.78000000,930.70585888,-72.84754214,0,-49.73057617,-28.16443863,0,1334.60000000,70.00000000,0,0
14.79000000,929.97673905,-72.97616776,0,-50.01054617,-27.82946170,0,1335.30000000,70.00000000,0,0
14.80000000,929.24634066,-73.10325306,0,-50.28716345,-27.49389736,0,1336.00000000,70.00000000,0,0
14.81000000,928.51467913,-73.22879535,0,-50.56042218,-27.15775270,0,1336.70000000,70.00000000,0,0
14.82000000,927.78176991,-73.35279198,0,-50.83031659,-26.82103481,0,1337.40000000,70.00000000,0,0
14.83000000,927.04762845,-73.47524034,0,-51.09684099,-26.48375081,0,1338.10000000,70.00000000,0,0
14.84000000,926.31227027,-73.59613784,0,-51.35998975,-26.14590781,0,1338.80000000,70.00000000,0,0
14.85000000,925.57571088,-73.71548193,0,-51.61975731,-25.80751294,0,1339.50000000,70.00000000,0,0
14.86000000,924.83796582,-73.83327009,0,-51.87613819,-25.46857335,0,1340.20000000,70.00000000,0,0
14.87000000,924.09905067,-73.94949983,0,-52.12912698,-25.12909618,0,1340.90000000,70.00000000,0,0
14.88000000,923.35898102,-74.06416870,0,-52.37871834,-24.78908861,0,1341.60000000,70.00000000,0,0
14.89000000,922.61777250,-74.17727429,0,-52.62490701,-24.44855781,0,1342.30000000,70.00000000,0,0
14.90000000,921.87544076,-74.28881420,0,-52.86768778,-24.10751097,0,1343.00000000,70.00000000,0,0
14.91000000,921.13200145,-74.39878607,0,-53.10705553,-23.76595529,0,1343.70000000,70.00000000,0,0
14.92000000,920.38747027,-74.50718760,0,-53.34300521,-23.42389797,0,1344.40000000,70.00000000,0,0
14.93000000,919.64186294,-74.61401648,0,-53.57553184,-23.08134624,0,1345.10000000,70.00000000,0,0
14.94000000,918.89519519,-74.71927047,0,-53.80463051,-22.73830732,0,1345.80000000,70.00000000,0,0
14.95000000,918.14748279,-74.82294735,0,-54.03029639,-22.39478847,0,1346.50000000,70.00000000,0,0
14.96000000,917.39874151,-74.92504491,0,-54.25252471,-22.05079692,0,1347.20000000,70.00000000,0,0
14.97000000,916.64898716,-75.02556102,0,-54.47131078,-21.70633994,0,1347.90000000,70.00000000,0,0
14.98000000,915.89823557,-75.12449355,0,-54.68664998,-21.36142480,0,1348.60000000,70.00000000,0,0
14.99000000,915.14650257,-75.22184040,0,-54.89853777,-21.01605878,0,1349.30000000,70.00000000,0,0
15.00000000,914.39380405,-75.31759953,0,-55.10696968,-20.67024917,0,1350.00000000,70.00000000,0,0
15.01000000,913.64015588,-75.41176892,0,-55.31194130,-20.32400326,0,1350.70000000,70.00000000,0,0
15.02000000,912.88557398,-75.50434657,0,-55.51344831,-19.97732838,0,1351.40000000,70.00000000,0,0
15.03000000,912.13007426,-75.59533053,0,-55.71148646,-19.63023182,0,1352.10000000,70.00000000,0,0
15.04000000,911.37367269,-75.68471889,0,-55.90605157,-19.28272093,0,1352.80000000,70.00000000,0,0
15.05000000,910.61638521,-75.77250975,0,-56.09713952,-18.93480303,0,1353.50000000,70.00000000,0,0
15.06000000,909.85822782,-75.85870127,0,-56.28474630,-18.58648547,0,1354.20000000,70.00000000,0,0
15.07000000,909.09921652,-75.94329161,0,-56.46886793,-18.23777561,0,1354.90000000,70.00000000,0,0
15.08000000,908.33936733,-76.02627901,0,-56.64950053,-17.88868079,0,1355.60000000,70.00000000,0,0
15.09000000,907.57869629,-76.10766170,0,-56.82664028,-17.53920839,0,1356.30000000,70.00000000,0,0
15.10000000,906.81721945,-76.18743797,0,-57.00028346,-17.18936579,0,1357.00000000,70.00000000,0,0
15.11000000,906.05495289,-76.26560613,0,-57.17042639,-16.83916037,0,1357.70000000,70.00000000,0,0
15.12000000,905.29191270,-76.34216453,0,-57.33706548,-16.48859952,0,1358.40000000,70.00000000,0,0
15.13000000,904.52811497,-76.41711157,0,-57.50019722,-16.13769064,0,1359.10000000,70.00000000,0,0
15.14000000,903.76357584,-76.49044565,0,-57.65981816,-15.78644114,0,1359.80000000,70.00000000,0,0
15.15000000,902.99831144,-76.56216523,0,-57.81592493,-15.43485843,0,1360.50000000,70.00000000,0,0
15.16000000,902.23233792,-76.63226880,0,-57.96851424,-15.08294994,0,1361.20000000,70.00000000,0,0
15.17000000,901.46567146,-76.70075487,0,-58.11758287,-14.73072308,0,1361.90000000,70.00000000,0,0
15.18000000,900.69832822,-76.76762200,0,-58.26312767,-14.37818530,0,1362.60000000,70.00000000,0,0
15.19000000,899.93032442,-76.83286878,0,-58.40514556,-14.02534404,0,1363.30000000,70.00000000,0,0
15.20000000,899.16167625,-76.89649383,0,-58.54363356,-13.67220674,0,1364.00000000,70.00000000,0,0
15.21000000,898.39239995,-76.95849580,0,-58.67858874,-13.31878086,0,1364.70000000,70.00000000,0,0
15.22000000,897.62251175,-77.01887340,0,-58.81000824,-12.96507386,0,1365.40000000,70.00000000,0,0
15.23000000,896.85202790,-77.07762534,0,-58.93788930,-12.61109320,0,1366.10000000,70.00000000,0,0
15.24000000,896.08096467,-77.13475039,0,-59.06222922,-12.25684635,0,1366.80000000,70.00000000,0,0
15.25000000,895.30933832,-77.19024733,0,-59.18302537,-11.90234080,0,1367.50000000,70.00000000,0,0
15.26000000,894.53716515,-77.24411501,0,-59.30027520,-11.54758402,0,1368.20000000,70.00000000,0,0
15.27000000,893.76446146,-77.29635227,0,-59.41397623,-11.19258350,0,1368.90000000,70.00000000,0,0
15.28000000,892.99124354,-77.34695802,0,-59.52412608,-10.83734674,0,1369.60000000,70.00000000,0,0
15.29000000,892.21752774,-77.39593120,0,-59.63072241,-10.48188123,0,1370.30000000,70.00000000,0,0
15.30000000,891.44333037,-77.44327076,0,-59.73376297,-10.12619448,0,1371.00000000,70.00000000,0,0
15.31000000,890.66866777,-77.48897570,0,-59.83324558,-9.77029399,0,1371.70000000,70.00000000,0,0
15.32000000,889.89355630,-77.53304507,0,-59.92916816,-9.41418728,0,1372.40000000,70.00000000,0,0
15.33000000,889.11801232,-77.57547793,0,-60.02152867,-9.05788186,0,1373.10000000,70.00000000,0,0
15.34000000,888.34205220,-77.61627339,0,-60.11032516,-8.70138526,0,1373.80000000,70.00000000,0,0
15.35000000,887.56569232,-77.65543058,0,-60.19555576,-8.34470499,0,1374.50000000,70.00000000,0,0
15.36000000,886.78894906,-77.69294868,0,-60.27721867,-7.98784859,0,1375.20000000,70.00000000,0,0
15.37000000,886.01183881,-77.72882690,0,-60.35531217,-7.63082359,0,1375.90000000,70.00000000,0,0
15.38000000,885.23437799,-77.76306448,0,-60.42983461,-7.27363752,0,1376.60000000,70.00000000,0,0
15.39000000,884.45658299,-77.79566070,0,-60.50078441,-6.91629793,0,1377.30000000,70.00000000,0,0
15.40000000,883.67847025,-77.82661486,0,-60.56816008,-6.55881235,0,1378.00000000,70.00000000,0,0
15.41000000,882.90005617,-77.85592632,0,-60.63196019,-6.20118833,0,1378.70000000,70.00000000,0,0
15.42000000,882.12135720,-77.88359446,0,-60.69218341,-5.84343343,0,1379.40000000,70.00000000,0,0
15.43000000,881.34238976,-77.90961869,0,-60.74882845,-5.48555518,0,1380.10000000,70.00000000,0,0
15.44000000,880.56317031,-77.93399846,0,-60.80189413,-5.12756115,0,1380.80000000,70.00000000,0,0
15.45000000,879.78371528,-77.95673327,0,-60.85137931,-4.76945889,0,1381.50000000,70.00000000,0,0
15.46000000,879.00404112,-77.97782262,0,-60.89728297,-4.41125597,0,1382.20000000,70.00000000,0,0
15.47000000,878.22416431,-77.99726608,0,-60.93960412,-4.05295993,0,1382.90000000,70.00000000,0,0
15.48000000,877.44410129,-78.01506323,0,-60.97834188,-3.69457834,0,1383.60000000,70.00000000,0,0
15.49000000,876.66386853,-78.03121370,0,-61.01349543,-3.33611878,0,1384.30000000,70.00000000,0,0
15.50000000,875.88348251,-78.04571715,0,-61.04506402,-2.97758879,0,1385.00000000,70.00000000,0,0
15.51000000,875.10295968,-78.05857326,0,-61.07304700,-2.61899596,0,1385.70000000,70.00000000,0,0
15.52000000,874.32231653,-78.06978178,0,-61.09744376,-2.26034785,0,1386.40000000,70.00000000,0,0
15.53000000,873.54156954,-78.07934246,0,-61.11825379,-1.90165203,0,1387.10000000,70.00000000,0,0
15.54000000,872.76073518,-78.08725511,0,-61.13547666,-1.54291607,0,1387.80000000,70.00000000,0,0
15.55000000,871.97982993,-78.09351954,0,-61.14911201,-1.18414754,0,1388.50000000,70.00000000,0,0
15.56000000,871.19887028,-78.09813564,0,-61.15915953,-0.82535402,0,1389.20000000,70.00000000,0,0
15.57000000,870.41787271,-78.10110331,0,-61.16561903,-0.46654308,0,1389.90000000,70.00000000,0,0
15.58000000,869.63685371,-78.10242247,0,-61.16849036,-0.10772229,0,1390.60000000,70.00000000,0,0
15.59000000,868.85582976,-78.10209311,0,-61.16777347,0.25110077,0,1391.30000000,70.00000000,0,0
15.60000000,868.07481734,-78.10011523,0,-61.16346836,0.60991853,0,1392.00000000,70.00000000,0,0
15.61000000,867.29383295,-78.09648888,0,-61.15557514,0.96872342,0,1392.70000000,70.00000000,0,0
15.62000000,866.51289306,-78.09121412,0,-61.14409396,1.32750787,0,1393.40000000,70.00000000,0,0
15.63000000,865.73201416,-78.08429108,0,-61.12902508,1.68626429,0,1394.10000000,70.00000000,0,0
15.64000000,864.95121273,-78.07571989,0,-61.11036880,2.04498512,0,1394.80000000,70.00000000,0,0
15.65000000,864.17050526,-78.06550074,0,-61.08812552,2.40366278,0,1395.50000000,70.00000000,0,0
15.66000000,863.38990821,-78.05363384,0,-61.06229571,2.76228971,0,1396.20000000,70.00000000,0,0
15.67000000,862.60943807,-78.04011945,0,-61.03287992,3.12085834,0,1396.90000000,70.00000000,0,0
15.68000000,861.82911131,-78.02495784,0,-60.99987876,3.47936109,0,1397.60000000,70.00000000,0,0
15.69000000,861.04894440,-78.00814935,0,-60.96329294,3.83779041,0,1398.30000000,70.00000000,0,0
15.70000000,860.26895381,-77.98969432,0,-60.92312322,4.19613872,0,1399.00000000,70.00000000,0,0
15.71000000,859.48915600,-77.96959314,0,-60.87937046,4.55439846,0,1399.70000000,70.00000000,0,0
15.72000000,858.70956744,-77.94784624,0,-60.83203557,4.91256207,0,1400.40000000,70.00000000,0,0
15.73000000,857.93020456,-77.92445408,0,-60.78111956,5.27062199,0,1401.10000000,70.00000000,0,0
15.74000000,857.15108384,-77.89941715,0,-60.72662351,5.62857066,0,1401.80000000,70.00000000,0,0
15.75000000,856.37222170,-77.87273598,0,-60.66854855,5.98640052,0,1402.50000000,70.00000000,0,0
15.76000000,855.59363460,-77.84441113,0,-60.60689592,6.34410403,0,1403.20000000,70.00000000,0,0
15.77000000,854.81533896,-77.81444320,0,-60.54166691,6.70167364,0,1403.90000000,70.00000000,0,0
15.78000000,854.03735121,-77.78283282,0,-60.47286292,7.05910179,0,1404.60000000,70.00000000,0,0
15.79000000,853.25968777,-77.74958067,0,-60.40048537,7.41638094,0,1405.30000000,70.00000000,0,0
15.80000000,852.48236506,-77.71468743,0,-60.32453582,7.77350356,0,1406.00000000,70.00000000,0,0
15.81000000,851.70539949,-77.67815385,0,-60.24501585,8.13046209,0,1406.70000000,70.00000000,0,0
15.82000000,850.92880745,-77.63998071,0,-60.16192715,8.48724902,0,1407.40000000,70.00000000,0,0
15.83000000,850.15260534,-77.60016879,0,-60.07527147,8.84385680,0,1408.10000000,70.00000000,0,0
15.84000000,849.37680954,-77.55871896,0,-59.98505063,9.20027791,0,1408.80000000,70.00000000,0,0
15.85000000,848.60143642,-77.51563207,0,-59.89126656,9.55650483,0,1409.50000000,70.00000000,0,0
15.86000000,847.82650235,-77.47090904,0,-59.79392121,9.91253004,0,1410.20000000,70.00000000,0,0
15.87000000,847.05202369,-77.42455082,0,-59.69301665,10.26834603,0,1410.90000000,70.00000000,0,0
15.88000000,846.27801678,-77.37655838,0,-59.58855501,10.62394527,0,1411.60000000,70.00000000,0,0
15.89000000,845.50449796,-77.32693274,0,-59.48053849,10.97932028,0,1412.30000000,70.00000000,0,0
15.90000000,844.73148357,-77.27567493,0,-59.36896938,11.33446354,0,1413.00000000,70.00000000,0,0
15.91000000,843.95898990,-77.22278605,0,-59.25385002,11.68936756,0,1413.70000000,70.00000000,0,0
15.92000000,843.18703328,-77.16826722,0,-59.13518285,12.04402485,0,1414.40000000,70.00000000,0,0
15.93000000,842.41562999,-77.11211957,0,-59.01297037,12.39842793,0,1415.10000000,70.00000000,0,0
15.94000000,841.64479631,-77.05434430,0,-58.88721516,12.75256931,0,1415.80000000,70.00000000,0,0
15.95000000,840.87454852,-76.99494263,0,-58.75791988,13.10644152,0,1416.50000000,70.00000000,0,0
15.96000000,840.10490288,-76.93391581,0,-58.62508726,13.46003709,0,1417.20000000,70.00000000,0,0
15.97000000,839.33587562,-76.87126512,0,-58.48872009,13.81334855,0,1417.90000000,70.00000000,0,0
15.98000000,838.56748298,-76.80699190,0,-58.34882126,14.16636845,0,1418.60000000,70.00000000,0,0
15.99000000,837.79974118,-76.74109749,0,-58.20539372,14.51908934,0,1419.30000000,70.00000000,0,0
16.00000000,837.03266643,-76.67358330,0,-58.05844049,14.87150378,0,1420.00000000,70.00000000,0,0
16.01000000,836.26627491,-76.60445073,0,-57.90796469,15.22360431,0,1420.70000000,70.00000000,0,0
16.02000000,835.50058281,-76.53370126,0,-57.75396948,15.57538352,0,1421.40000000,70.00000000,0,0
16.03000000,834.73560627,-76.46133637,0,-57.59645811,15.92683397,0,1422.10000000,70.00000000,0,0
16.04000000,833.97136146,-76.38735760,0,-57.43543392,16.27794826,0,1422.80000000,70.00000000,0,0
16.05000000,833.20786450,-76.31176650,0,-57.27090029,16.62871896,0,1423.50000000,70.00000000,0,0
16.06000000,832.44513150,-76.23456467,0,-57.10286071,16.97913867,0,1424.20000000,70.00000000,0,0
16.07000000,831.68317857,-76.15575374,0,-56.93131871,17.32920000,0,1424.90000000,70.00000000,0,0
16.08000000,830.92202178,-76.07533537,0,-56.75627793,17.67889556,0,1425.60000000,70.00000000,0,0
16.09000000,830.16167721,-75.99331126,0,-56.57774205,18.02821797,0,1426.30000000,70.00000000,0,0
16.10000000,829.40216090,-75.90968315,0,-56.39571484,18.37715985,0,1427.00000000,70.00000000,0,0
16.11000000,828.64348889,-75.82445279,0,-56.21020014,18.72571385,0,1427.70000000,70.00000000,0,0
16.12000000,827.88567718,-75.73762199,0,-56.02120188,19.07387259,0,1428.40000000,70.00000000,0,0
16.13000000,827.12874178,-75.64919258,0,-55.82872403,19.42162874,0,1429.10000000,70.00000000,0,0
